1;1 S66_01A + 1 S66_01B + -1 S66_01;4.92;kcal/mol
2;1 S66_02A + 1 S66_02B + -1 S66_02;5.59;kcal/mol
3;1 S66_03A + 1 S66_03B + -1 S66_03;6.91;kcal/mol
4;1 S66_04A + 1 S66_04B + -1 S66_04;8.10;kcal/mol
5;1 S66_05A + 1 S66_05B + -1 S66_05;5.76;kcal/mol
6;1 S66_06A + 1 S66_06B + -1 S66_06;7.55;kcal/mol
7;1 S66_07A + 1 S66_07B + -1 S66_07;8.23;kcal/mol
8;1 S66_08A + 1 S66_08B + -1 S66_08;5.01;kcal/mol
9;1 S66_09A + 1 S66_09B + -1 S66_09;3.06;kcal/mol
10;1 S66_10A + 1 S66_10B + -1 S66_10;4.16;kcal/mol
11;1 S66_11A + 1 S66_11B + -1 S66_11;5.42;kcal/mol
12;1 S66_12A + 1 S66_12B + -1 S66_12;7.27;kcal/mol
13;1 S66_13A + 1 S66_13B + -1 S66_13;6.19;kcal/mol
14;1 S66_14A + 1 S66_14B + -1 S66_14;7.45;kcal/mol
15;1 S66_15A + 1 S66_15B + -1 S66_15;8.63;kcal/mol
16;1 S66_16A + 1 S66_16B + -1 S66_16;5.12;kcal/mol
17;1 S66_17A + 1 S66_17B + -1 S66_17;17.18;kcal/mol
18;1 S66_18A + 1 S66_18B + -1 S66_18;6.86;kcal/mol
19;1 S66_19A + 1 S66_19B + -1 S66_19;7.41;kcal/mol
20;1 S66_20A + 1 S66_20B + -1 S66_20;19.09;kcal/mol
21;1 S66_21A + 1 S66_21B + -1 S66_21;16.26;kcal/mol
22;1 S66_22A + 1 S66_22B + -1 S66_22;19.49;kcal/mol
23;1 S66_23A + 1 S66_23B + -1 S66_23;19.19;kcal/mol
24;1 S66_24A + 1 S66_24B + -1 S66_24;2.82;kcal/mol
25;1 S66_25A + 1 S66_25B + -1 S66_25;3.90;kcal/mol
26;1 S66_26A + 1 S66_26B + -1 S66_26;9.83;kcal/mol
27;1 S66_27A + 1 S66_27B + -1 S66_27;3.44;kcal/mol
28;1 S66_28A + 1 S66_28B + -1 S66_28;5.71;kcal/mol
29;1 S66_29A + 1 S66_29B + -1 S66_29;6.82;kcal/mol
30;1 S66_30A + 1 S66_30B + -1 S66_30;1.43;kcal/mol
31;1 S66_31A + 1 S66_31B + -1 S66_31;3.38;kcal/mol
32;1 S66_32A + 1 S66_32B + -1 S66_32;3.74;kcal/mol
33;1 S66_33A + 1 S66_33B + -1 S66_33;1.87;kcal/mol
34;1 S66_34A + 1 S66_34B + -1 S66_34;3.78;kcal/mol
35;1 S66_35A + 1 S66_35B + -1 S66_35;2.61;kcal/mol
36;1 S66_36A + 1 S66_36B + -1 S66_36;1.78;kcal/mol
37;1 S66_37A + 1 S66_37B + -1 S66_37;2.40;kcal/mol
38;1 S66_38A + 1 S66_38B + -1 S66_38;3.00;kcal/mol
39;1 S66_39A + 1 S66_39B + -1 S66_39;3.58;kcal/mol
40;1 S66_40A + 1 S66_40B + -1 S66_40;2.90;kcal/mol
41;1 S66_41A + 1 S66_41B + -1 S66_41;4.85;kcal/mol
42;1 S66_42A + 1 S66_42B + -1 S66_42;4.14;kcal/mol
43;1 S66_43A + 1 S66_43B + -1 S66_43;3.71;kcal/mol
44;1 S66_44A + 1 S66_44B + -1 S66_44;2.01;kcal/mol
45;1 S66_45A + 1 S66_45B + -1 S66_45;1.75;kcal/mol
46;1 S66_46A + 1 S66_46B + -1 S66_46;4.26;kcal/mol
47;1 S66_47A + 1 S66_47B + -1 S66_47;2.88;kcal/mol
48;1 S66_48A + 1 S66_48B + -1 S66_48;3.54;kcal/mol
49;1 S66_49A + 1 S66_49B + -1 S66_49;3.33;kcal/mol
50;1 S66_50A + 1 S66_50B + -1 S66_50;2.87;kcal/mol
51;1 S66_51A + 1 S66_51B + -1 S66_51;1.52;kcal/mol
52;1 S66_52A + 1 S66_52B + -1 S66_52;4.71;kcal/mol
53;1 S66_53A + 1 S66_53B + -1 S66_53;4.36;kcal/mol
54;1 S66_54A + 1 S66_54B + -1 S66_54;3.28;kcal/mol
55;1 S66_55A + 1 S66_55B + -1 S66_55;4.19;kcal/mol
56;1 S66_56A + 1 S66_56B + -1 S66_56;3.23;kcal/mol
57;1 S66_57A + 1 S66_57B + -1 S66_57;5.28;kcal/mol
58;1 S66_58A + 1 S66_58B + -1 S66_58;4.15;kcal/mol
59;1 S66_59A + 1 S66_59B + -1 S66_59;2.85;kcal/mol
60;1 S66_60A + 1 S66_60B + -1 S66_60;4.87;kcal/mol
61;1 S66_61A + 1 S66_61B + -1 S66_61;2.91;kcal/mol
62;1 S66_62A + 1 S66_62B + -1 S66_62;3.53;kcal/mol
63;1 S66_63A + 1 S66_63B + -1 S66_63;3.80;kcal/mol
64;1 S66_64A + 1 S66_64B + -1 S66_64;3.00;kcal/mol
65;1 S66_65A + 1 S66_65B + -1 S66_65;3.99;kcal/mol
66;1 S66_66A + 1 S66_66B + -1 S66_66;3.97;kcal/mol
